create database test;
use database test;
create table test(id int, num float, num2 float unique, name char(10));
insert into test values(84869,254440.3391364,-1051.5460324,vq);
insert into test values(84870,47154.9382918,-13851.3442718,fkfuz);
insert into test values(84871,24585.9593057,154.1264928,imlmamah);
insert into test values(84872,242851.3681395,-998.4090750,sgq);
insert into test values(84873,211668.0400383,16325.5329708,cidptxe);
insert into test values(84874,137670.8020867,-4470.1855229,fd);
insert into test values(84875,261850.9461262,30265.1768186,pxoav);
insert into test values(84876,13152.2623837,-3332.2254878,aztlwtkz);
insert into test values(84877,46445.5448202,-12185.5291265,cthe);
insert into test values(84878,197351.4855036,-2856.0640870,mvmwxdf);
insert into test values(84879,20904.0963598,-7887.0799421,xp);
insert into test values(84880,85154.1142707,-7476.7286711,zsxzz);
insert into test values(84881,232128.9200240,17645.3074848,k);
insert into test values(84882,227409.2479707,23599.3988803,uopc);
insert into test values(84883,249326.3418005,19670.9781028,wiuvtsh);
insert into test values(84884,74908.4742003,-14274.4331577,hki);
insert into test values(84885,49105.0551997,-24931.0312555,renyuv);
insert into test values(84886,143596.8493581,15901.2323174,u);
insert into test values(84887,16987.2362152,-22472.7568678,ebyj);
insert into test values(84888,-54023.6885787,-36720.5218611,ovlcwyrw);
insert into test values(84889,297947.9602961,27556.0154418,rxq);
insert into test values(84890,247588.2084828,14554.1029196,brwfqj);
insert into test values(84891,-11222.5301154,-27551.9767516,m);
insert into test values(84892,52481.6544894,-16199.0903455,oooir);
insert into test values(84893,259570.9393248,-66.0056860,yqubsmsg);
insert into test values(84894,129601.3787245,-12472.2587855,jkz);
insert into test values(84895,120990.5543789,13891.9628992,lmeetx);
insert into test values(84896,102987.5746959,-13975.9546437,wg);
insert into test values(84897,267170.1442896,27916.5230314,gbxpv);
insert into test values(84898,314472.3658639,38161.3337658,jdcaoscy);
insert into test values(84899,99699.4145927,6581.2767860,txps);
insert into test values(84900,150143.7265619,-11557.7673844,dzvlpdx);
insert into test values(84901,-13783.2048964,-17394.5805431,gt);
insert into test values(84902,90480.8499941,-9824.4577228,qvfor);
insert into test values(84903,283188.7690198,24159.8830684,b);
insert into test values(84904,214369.9403991,657.4510699,dsyz);
insert into test values(84905,202117.8457512,10969.1772087,nmdktsz);
insert into test values(84906,194534.3277419,19335.7766632,yo);
insert into test values(84907,74654.7832417,-22937.8375375,aiwvmu);
insert into test values(84908,194662.5079632,22417.5378867,l);
insert into test values(84909,70239.3495697,-3706.4991755,vfhy);
insert into test values(84910,187801.8832847,-8212.3463844,xzmroyj);
insert into test values(84911,184695.3408231,16080.8025172,ibz);
insert into test values(84912,273138.3592894,16547.4147660,svfuqj);
insert into test values(84913,39835.5904874,-21035.4417607,v);
insert into test values(84914,57798.4429846,-18548.0584940,frpxr);
insert into test values(84915,235756.2875066,1275.1667061,pudpkmkf);
insert into test values(84916,16351.0377791,-23946.6764700,aoi);
insert into test values(84917,146535.7041973,15884.6464934,cqntmp);
insert into test values(84918,68296.7230412,-23481.6175022,nk);
insert into test values(84919,272494.9732864,25568.5646811,xegen);
insert into test values(84920,224322.0195388,-2211.6072259,zgloosux);
insert into test values(84921,239375.9390388,17880.4780289,kbq);
insert into test values(84922,102946.0975917,-20258.2050269,udezpdp);
insert into test values(84923,276617.9185135,13248.3048697,xx);
insert into test values(84924,95807.5813308,-12172.1865475,hzodj);
insert into test values(84925,212877.8485869,-5699.6039419,stuvjhvh);
insert into test values(84926,267624.5803339,19424.4578193,uwho);
insert into test values(84927,154919.6358166,2268.6523553,eqmylkr);
insert into test values(84928,159848.5572436,9829.6801611,ps);
insert into test values(84929,310496.1247380,31943.5143940,rmxjm);
insert into test values(84930,245727.4152122,28932.7352565,c);
insert into test values(84931,123557.3376290,15068.2789136,miqn);
insert into test values(84932,206910.0217581,24797.6067996,odvfgyb);
insert into test values(84933,71442.2695079,4605.5990397,zfi);
insert into test values(84934,-26387.1704362,-21606.5317386,jzniij);
insert into test values(84935,90894.1927770,-14521.1533917,m);
insert into test values(84936,238176.3447358,9139.1283429,wvyl);
insert into test values(84937,211939.6182664,2615.0678215,gxlekmce);
insert into test values(84938,228188.2414934,4726.1154302,jsr);
insert into test values(84939,172084.2965516,17877.7595175,tuwhmp);
insert into test values(84940,2358.9907542,-16261.5127586,e);
insert into test values(84941,277820.8503716,23220.7357976,gipsf);
insert into test values(84942,200505.3401065,-871.7068405,qkulgsmo);
insert into test values(84943,126123.2582827,6405.2744677,bez);
insert into test values(84944,-20806.8848917,-24492.8531120,dhfohd);
insert into test values(84945,241934.2646370,3742.4637985,ob);
insert into test values(84946,101134.3079826,-14519.9153034,ydxrj);
insert into test values(84947,189063.1884399,-4358.4305530,axdkjhng);
insert into test values(84948,320899.1033068,38193.9232031,lzqc);
insert into test values(84949,107711.8200533,-6433.0456008,vtvndjj);
insert into test values(84950,125166.7110362,325.0974887,yw);
insert into test values(84951,-9264.0379358,-10553.5513457,iqgye);
insert into test values(84952,296794.2427651,35448.1734572,s);
insert into test values(84953,110457.6582177,-7881.1178954,vmyb);
insert into test values(84954,159688.6463690,16094.2202307,fgeuhys);
insert into test values(84955,8388.0627300,-3093.5883002,qi);
insert into test values(84956,-849.9013571,-19626.1941066,sdwxaj);
insert into test values(84957,141953.3249903,-8006.6981357,d);
insert into test values(84958,291422.4424493,27905.0817392,nzhi);
insert into test values(84959,145360.0636669,-3088.8595601,pbmtceu);
insert into test values(84960,114938.1268684,-6747.7425461,ava);
insert into test values(84961,197633.6805478,19870.9729286,kyfeep);
insert into test values(84962,53415.9840042,-9751.3339833,n);
insert into test values(84963,283147.1014565,20872.9531295,xmyhf);
insert into test values(84964,176690.6870848,469.4682334,hodagsen);
insert into test values(84965,12883.6757539,-5066.6290861,kii);
insert into test values(84966,4738.3634475,-22497.5518986,ukodzd);
insert into test values(84967,207240.8668584,-5764.5789076,ff);
insert into test values(84968,106461.0302019,-16867.6440567,hhggb);
insert into test values(84969,165246.5050855,-3018.5283240,rblybgff);
insert into test values(84970,169619.2875840,-4948.0132455,cdr);
insert into test values(84971,60514.3667083,-15133.4196792,execdjb);
insert into test values(84972,90473.4893680,-9181.8997511,pz);
insert into test values(84973,-3941.2193461,-12903.2150928,zupnw);
insert into test values(84974,153814.2967351,-6504.0225574,bouxxnpp);
insert into test values(84975,163712.0362242,10885.8363389,mqhq);
insert into test values(84976,112478.3189311,7392.2100763,wknizyk);
insert into test values(84977,298796.8701537,27548.3257138,hm);
insert into test values(84978,24698.3874194,-17620.9374867,jgxmaj);
insert into test values(84979,193012.6581097,-1492.1971311,t);
insert into test values(84980,-46683.8406399,-35182.8887436,edqx);
insert into test values(84981,98162.3316573,-11789.3073859,gfvhcem);
insert into test values(84982,1688.7878954,-18216.7365059,rzj);
insert into test values(84983,223183.3692693,21864.2256933,bboswp);
insert into test values(84984,104477.0329977,-3235.6709277,d);
insert into test values(84985,134263.8515901,600.5219339,oqyw);
insert into test values(84986,152874.0193560,1809.3735861,ysmoyswm);
insert into test values(84987,224725.9112190,23606.6203165,bmr);
insert into test values(84988,30287.1525196,-20506.1847085,lowrzd);
insert into test values(84989,15949.9787683,-4978.6218797,w);
insert into test values(84990,111787.7484162,-19215.3728330,ykpvt);
insert into test values(84991,141441.7662223,-1676.1253888,ifunuyxe);
insert into test values(84992,56367.7627171,-16422.9931158,tha);
insert into test values(84993,228770.8148617,18978.8891296,vbfqvj);
insert into test values(84994,55790.6079151,-18687.5818985,gd);
insert into test values(84995,1384.3530111,-15241.3200298,qxybw);
insert into test values(84996,129997.6133592,-5164.1160433,ssduxnzo);
insert into test values(84997,150675.9469156,-12055.7114060,duqf);
insert into test values(84998,65279.8885865,-1308.2927907,nowxryc);
insert into test values(84999,264112.1716793,18042.3548474,qq);
insert into test values(85000,149787.2260310,-12840.6480415,akgas);
insert into test values(85001,244064.1920889,5022.3714781,k);
insert into test values(85002,6547.5421377,-16418.0264730,nhzl);
insert into test values(85003,50955.1427193,-20490.8618408,xjewuee);
insert into test values(85004,147346.7609858,14625.2446312,id);
insert into test values(85005,248735.2301293,23858.7709067,kfxhwp);
insert into test values(85006,155536.4476186,3278.8273568,u);
insert into test values(85007,187521.3028757,19367.8640147,fthk);
insert into test values(85008,102928.2216745,2035.8723142,hwndqso);
insert into test values(85009,111477.1666344,12132.9335661,sqa);
insert into test values(85010,55836.6864901,-18513.0963424,csfgrd);
insert into test values(85011,67008.7075498,1535.3453990,e);
insert into test values(85012,183409.6083212,20145.9819327,poyrt);
insert into test values(85013,117625.0863852,-336.2160332,zidcuypd);
insert into test values(85014,268208.4629032,12251.6812353,clj);
insert into test values(85015,254320.9072678,20972.1931503,mfonnj);
insert into test values(85016,21098.3731592,-28194.1931623,wh);
insert into test values(85017,6710.5133084,-17594.8466251,zbhqp);
insert into test values(85018,106182.9513617,-3822.9315474,jvmjpnrn);
insert into test values(85019,166154.1753126,13932.1486185,uxr);
insert into test values(85020,18073.1793925,-10009.4822566,wsemrxu);
insert into test values(85021,229418.3396284,8535.2573149,hu);
insert into test values(85022,221429.3333939,26523.2206176,ropps);
insert into test values(85023,94748.7729979,-7309.6852102,tquhltbf);
insert into test values(85024,59799.2788918,2347.2709515,ekia);
insert into test values(85025,3759.1230259,-29188.6673291,omnlmew);
insert into test values(85026,112650.8713749,5117.9081670,rh);
insert into test values(85027,274285.1506625,25852.0543475,bjgwop);
insert into test values(85028,206596.0082902,9793.3592098,l);
insert into test values(85029,174482.1219580,-3574.0668434,oxqz);
insert into test values(85030,55730.4633405,-6664.5295601,yzwrqsg);
insert into test values(85031,257021.2952426,-902.6163479,juj);
insert into test values(85032,81386.4958587,-16519.8791086,lwovjd);
insert into test values(85033,118068.6129214,8049.8711746,v);
insert into test values(85034,30352.0628886,-7937.7749841,gszg);
insert into test values(85035,93810.4424407,1004.9750217,immqmyhc);
insert into test values(85036,154956.1141039,776.5084085,tor);
insert into test values(85037,279871.0050697,22965.4986392,djxcnj);
insert into test values(85038,-36748.8576981,-35402.4982607,f);
insert into test values(85039,12036.8934914,-19943.2720924,qfpfp);
insert into test values(85040,82366.2638912,-2483.0102182,azvxhmjm);
insert into test values(85041,52901.0340793,2456.9795233,lba);
insert into test values(85042,-28936.0296850,-18687.5794737,nvfajxm);
insert into test values(85043,194734.7560404,-970.5724948,xy);
insert into test values(85044,226734.5868472,24172.8443624,isyek);
insert into test values(85045,70932.1111888,-5969.7525060,kudwltse);
insert into test values(85046,46764.4254059,-20594.0828423,vorp);
insert into test values(85047,-43438.3907144,-37892.0116820,fqwzmeo);
insert into test values(85048,77967.2847625,-4387.8902906,hk);
insert into test values(85049,50033.1112035,-13570.5811164,snhkg);
insert into test values(85050,257655.6431579,16307.9065238,c);
insert into test values(85051,227726.6745194,15191.6899977,fbzo);
insert into test values(85052,8524.5182150,-15365.0311313,pdegisq);
insert into test values(85053,286297.0802575,32343.1111229,ax);
insert into test values(85054,106936.4350669,-14526.6189734,czxjkv);
insert into test values(85055,169118.8366001,14563.2402324,m);
insert into test values(85056,17317.9072836,-30878.8412312,xwiu);
insert into test values(85057,60514.5023943,7162.8820776,zqnfeyz);
insert into test values(85058,41704.5176267,-10698.4235086,ksa);
insert into test values(85059,-19650.9831745,-15188.1395201,umgqfj);
insert into test values(85060,14302.3482225,-28888.0110263,w);
insert into test values(85061,17363.3792221,-22291.2799590,hjyth);
insert into test values(85062,58551.5961219,-1141.7943071,rdemhmbl);
insert into test values(85063,264757.7142828,31133.6162666,ufj);
insert into test values(85064,112525.2971919,-17411.7841456,ezopjp);
insert into test values(85065,160051.3696692,-10476.3745836,ob);
insert into test values(85066,232058.7778630,21824.8069409,rwhac);
insert into test values(85067,47117.4909902,-4628.5088450,bymldtkv);
insert into test values(85068,96397.2436238,-8896.3508927,mss);
insert into test values(85069,300746.2408162,35265.1567737,oufweeg);
insert into test values(85070,43274.5604220,-13894.7539229,yo);
insert into test values(85071,55361.8547456,-15917.0515268,jqpzg);
insert into test values(85072,35673.6502753,-8116.3990897,llvshhmn);
insert into test values(85073,281017.2587136,33963.1368184,wfic);
